productId,productName,category,unitPrice,currency,productReleaseDate,isDiscontinued,extraField2,op,eventTime,seqNum
a99bbbd9-6f2d-46f1-89c8-07a9a798424c,Lego Set,toys,648.68,EUR,2024-11-21,NO,,I,2025-11-06 22:59:18,1
423e7783-3cb3-4bb2-97ab-1d9e18e7a46c,Board Game,toys,66.17,EUR,2022-07-03,NO,,I,2025-11-06 13:37:14,1
8341437f-5758-46b4-8a91-8b4987dec588,Cacerola,Hogar,56.22,USD,2024-10-19,NO,toBeDropped,I,2025-11-05 14:43:01,1
10e548fe-e465-410f-a3fd-f863e7660648,Plancha,  Hogar,716.25,EUR,2023-12-22,N,,I,2025-11-06 03:18:22,1
17e780fe-9169-442b-830b-76153eefd56b,Printer,Electronics,609.41,EUR,2025-01-30,N,toBeDropped,I,2025-11-06 08:06:21,1
f6659fd5-525c-4ce6-92ed-0a17998e3084,Lego Set,toys,316.86,EUR,2020-11-09,N,toBeDropped,I,2025-11-06 12:20:24,1
26ffc6bd-a2d9-4675-8801-9260cd6df549,Coche Teledirigido,Juguetes,142.59,EUR,2024-03-30,N,,I,2025-11-06 03:10:10,1
b7fe0885-19ef-428d-90a8-3644158b84e0,Pinturas,Juguetes,542.99,USD,2024-07-16,NO,,I,2025-11-06 13:06:52,1
7e53b79b-6635-4cf7-87e5-eca994c2186c,Gym Bag,Sports,749.69,USD,2024-10-28,N,,I,2025-11-06 13:09:39,1
1da50131-91a0-4cf7-bc94-97f244edf71b,Gym Bag,Sports,241.72,Usd,2023-07-28,N,,I,2025-11-06 07:17:49,1
ff83413d-865e-4020-a4b6-25130643898f,Printer,Electrónica,116.43,eur,2022-06-15,N,,I,2025-11-06 05:06:49,1
ec77cbf4-1805-427d-82e8-f249a7defb70,Running Shoes,Electrónica,758.34,EUR,2022-06-17,N,toBeDropped,I,2025-11-06 07:34:36,1
73f20ee4-9589-457c-8615-67c5760e9963,Running Shoes, Sports,237.28,EUR,2025-06-18,NO,,I,2025-11-06 19:26:08,1
fd2ffc09-eb40-4f17-b46e-daaa07859933,Smartwatch,Electronics,,EUR,2025-02-24,N,,I,2025-11-06 07:47:38,1
7c4420ce-3557-48a5-b0c5-93884afb5d47, Tennis Racket ,sports,43.58,EUR,2023-07-03,N,toBeDropped,I,2025-11-06 16:24:57,1
c5ae03f1-b4e2-4ac6-ba61-07932ae4e568,Board Game,toys,746.56,EUR,2021-09-04,N,toBeDropped,I,2025-11-06 15:48:34,1
bb77dac9-7a60-4d4b-b47e-ddbb81b8b7b4,Printer,Electronics,317.34,EUR,2022-09-20,N,toBeDropped,I,2025-11-06 06:59:44,1
34192d97-713a-4ca7-8650-a7b02e522bc6,Skipping Rope,Electrónica,206.35,EUR,2025-03-16,N,,I,2025-11-06 17:15:22,1
6fd742a8-c243-4d77-9f30-bcbf289e8b54,Coche Teledirigido,Electrónica,536.53,EUR,2021-01-20,yes,toBeDropped,I,2025-11-06 04:42:02,1
b1adbfab-e918-4130-a32c-62947c2afa47,Action Figure,toys,532.96,EUR,2025-09-29,N,toBeDropped,I,2025-11-06 07:49:40,1
528ea7d6-c7a1-45bd-ad0c-438b82280df0,Vacuum,home,348.8,USD,2020-07-24,N,toBeDropped,I,2025-11-06 09:53:31,1
2769a509-43aa-49cd-b74c-500f24bf9e9d,Sartén,Hogar,445.35,EUR,2021-08-19,N,toBeDropped,I,2025-11-06 06:59:51,1
211d7d27-ea5c-49af-a670-9cf1118ffa22,Yoga Mat  ,sports,337.18,EUR,2023-10-10,N,toBeDropped,I,2025-11-06 21:04:54,1
8b6844d5-fe0b-490f-ae78-089d6a3ebdbf, Gym Bag,Sports,125.77,USD,2024-01-19,NO,,I,2025-11-06 00:18:03,1
f9c54c0b-5bc5-4dae-acb5-bbe598d55426,Toaster,home  ,680.01,EUR,2024-01-12,N,,I,2025-11-06 06:13:18,1
e35eefa1-9cce-4fd8-b393-d4f9d0352748,Smartphone,electronics,344.55,EUR,2024-12-20,N,,I,2025-11-06 22:05:15,1
87b0d209-c77c-4208-a085-242b09a12469,Smartphone,electronics,787.01,EUR,2022-11-07,Y,toBeDropped,I,2025-11-06 14:37:50,1
b8b98d41-435c-4911-84c8-5094c77d803e,Football,sports,797.06,Usd,2020-09-14,N,,I,2025-11-06 20:36:31,1
81cc0b75-1967-4dd0-8828-524e89e766e7,Sartén,Hogar,229.7,EUR,2025-08-02,N,toBeDropped,I,2025-11-06 17:34:46,1
378a995f-0c75-40b3-bffe-014ba05f8856,Sartén,Hogar,682.17,EUR,2023-09-20,N,toBeDropped,I,2025-11-06 01:37:50,1
8ac4dcc1-fe2b-449d-9725-129d2d803685,Gym Bag,Sports,636.02,eur,2022-05-17,Y,,I,2025-11-06 15:01:38,1
19538486-5903-4489-9055-dbe61c101c22,Smartwatch,Electronics,798.59,EUR,2021-04-16,N,,I,2025-11-06 19:48:10,1
2ba882a5-0e96-4cd4-afb7-a5acb703f881,Running Shoes,Sports,584.32,EUR,2025-01-25,N,,I,2025-11-06 17:16:12,1
7105fa69-a861-4712-bed0-8d51d799c253,Headphones,electronics,313.48,USD,2022-07-09,N,toBeDropped,I,2025-11-06 05:32:21,1
55bca2f7-1646-4639-90aa-6814094fc134,Skipping Rope,Sports ,766.58,EUR,2023-01-19,yes,,I,2025-11-06 00:23:04,1
6f021697-64a8-4170-b833-0b894366126d,Lego Set,Electrónica,397.8,eur,2025-07-05,N,,I,2025-11-06 06:51:47,1
04d0f54d-40d0-4d69-bc52-4d4819588960,Headphones,  electronics  ,617.94,eur,2024-06-24,N,,I,2025-11-06 06:18:38,1
dc3a330e-8345-46ab-9d0c-f470e9d1cf8d,Lego Set,toys,,USD,2025-08-01,N,,I,2025-11-06 08:01:10,1
f38cefb2-f48a-4b1b-b02d-d8110226e742,Coche Teledirigido,Juguetes,268.09,USD,2022-10-17,NO,toBeDropped,I,2025-11-06 02:24:54,1
65bece40-74d1-470d-b524-beaebdbf6e17,Blender,home,180.65,EUR,2025-05-26,N,,I,2025-11-06 06:50:11,1
58f0b604-749f-40ea-8b89-bcbd77fed6e8,Monitor,electronics,35.31,USD,2022-04-28,N,,I,2025-11-06 16:49:19,1
e236ac09-1829-4336-a69a-a0a50db16647,Puzzle,toys,402.9,EUR,2020-07-06,N,toBeDropped,I,2025-11-06 05:35:11,1
f411a672-8be6-4f48-a570-311657af4a9e,Air Purifier,home,232.18,EUR,2025-01-26,N,,I,2025-11-06 21:46:03,1
4ed70850-4c7f-4e0a-9126-001d0f278a09,Running Shoes  ,Sports,518.53,EUR,2023-03-04,N,,I,2025-11-06 15:50:52,1
87e6f54b-664d-48a6-8783-8b735785f3d1,Running Shoes,Sports,291.06,EUR,2021-10-07,N,,I,2025-11-06 10:30:50,1
4406a5cb-a76f-428e-9619-9142fae38e34,Bluetooth Speaker,Electronics,55.59,Usd,2022-05-30,N,toBeDropped,I,2025-11-06 23:50:54,1
ed36b07f-7ce8-4058-a1fa-1f682179c7ad,Puzzle,toys ,100.31,Usd,2024-09-19,N,,I,2025-11-06 23:08:23,1
4e0ea343-f9f5-41bf-8685-63df1ee60b90,Monitor,electronics,793.72,EUR,2021-02-09,yes,toBeDropped,I,2025-11-06 02:40:25,1
87e4e920-54b6-4480-b810-5889a38d3c29,Football,sports,683.24,EUR,2023-04-08,N,toBeDropped,I,2025-11-06 01:33:41,1
c57f67f9-7078-4251-8df6-b6df3583b2bc,Pinturas,Juguetes,780.98,EUR,2020-12-10,N,,I,2025-11-06 05:13:31,1
57b1f6f3-5b3e-4f33-ad2c-f981a28e3866,Basketball,  sports ,31.99,EUR,2020-09-23,N,toBeDropped,I,2025-11-06 15:19:31,1
8fbd4dbf-8955-4434-b633-58ae2f9a5227,Coche Teledirigido,Juguetes ,674.89,USD,2021-07-07,N,,I,2025-11-06 06:36:06,1
38522813-943d-43fd-b5ba-9bdf76300ad7,Keyboard,electronics,199.09,EUR,2023-01-26,yes,toBeDropped,I,2025-11-06 08:47:47,1
be8bf09c-0edd-40b7-907a-d9e652f40eaa,  Running Shoes , Sports  ,273.93,EUR,2022-10-05,yes,,I,2025-11-06 15:37:15,1
d517ea68-d597-4b2b-98f8-fd6cfa80b157,Smartwatch, Electronics ,483.52,EUR,2024-11-02,N,toBeDropped,I,2025-11-06 14:42:48,1
34f0b03d-c0b5-42c9-8712-57eb13107ed1,Smartwatch,Electronics,223.38,Usd,2020-10-16,N,toBeDropped,I,2025-11-06 23:53:44,1
20ec836e-145c-41ab-9458-0ab5d8f7c0f9,Action Figure,toys,527.35,USD,2025-01-26,N,,I,2025-11-06 10:04:17,1
a544dc39-2dc5-4984-943b-7f24c8f895eb, Smartphone,electronics,78.17,EUR,2020-12-16,N,toBeDropped,I,2025-11-06 20:09:35,1
32a5dd7e-e7ee-42e3-858b-c82b60c51692,Doll,toys,269.25,Usd,2021-01-26,N,toBeDropped,I,2025-11-06 06:46:37,1
b6c63c65-e629-4590-ab8e-5ee8949cb610,Cycling Helmet,Electrónica,791.75,Usd,2022-05-27,N,toBeDropped,I,2025-11-06 14:27:44,1
f5e87b42-53ff-4bab-a2b3-d9f1e868dc82,Camera,electronics,491.77,USD,2022-03-03,N,toBeDropped,I,2025-11-06 06:18:03,1
08837814-e440-4cd8-abfe-ad1c8f1b907d,Cacerola,Hogar,685.34,USD,2025-08-13,N,,I,2025-11-06 18:28:14,1
067be746-7354-4145-8751-665c76a3a761,  Cacerola,Hogar,149.93,eur,2025-04-12,N,toBeDropped,I,2025-11-06 19:11:52,1
28c143ab-09d6-490d-9537-4289b8abbd55,Action Figure,Electrónica,,EUR,2021-05-01,N,,I,2025-11-06 23:26:30,1
c7dd7f2a-e5b2-4948-9097-39fc6fdedc6d,Webcam,Electronics,781.87,USD,2023-02-20,N,,I,2025-11-06 03:04:49,1
5031ef21-8905-4b85-9db4-388d001d9d14,Kettle,home,393.46,EUR,2022-06-09,N,toBeDropped,I,2025-11-06 04:45:34,1
048a20ba-5bfd-43a4-8173-54763023ad4d,Pinturas,Juguetes,165.46,Usd,2022-10-31,N,toBeDropped,I,2025-11-05 17:48:01,1
b5b869b6-4381-4d35-98a7-810c87717e9d,Printer,Electronics,244.65,USD,2023-05-02,N,,I,2025-11-06 05:05:13,1
85f1a4d8-536a-478c-8c5a-bb9a42807284,Coche Teledirigido,Juguetes,625.46,EUR,2020-07-08,N,,I,2025-11-06 01:18:41,1
d8e00764-c660-4a69-9354-81f7315febf8,Cycling Helmet,sports,552.86,EUR,2022-07-17,N,toBeDropped,I,2025-11-06 03:27:33,1
7806ea68-4cf4-4434-b900-bdd569eeed11,Blender,home,648.34,Usd,2022-07-08,N,,I,2025-11-06 06:18:29,1
2ecfe40b-f9ed-4522-9a7d-62cd0f218863,Pinturas,Juguetes,121.83,EUR,2020-05-27,N,,I,2025-11-06 20:02:27,1
505bcd16-ebc9-4204-b072-5e08b30ae6b6, Plancha  ,Hogar,557.73,EUR,2022-07-05,N,,I,2025-11-06 02:59:07,1
88db0207-6471-4c8e-b6cb-7104591f38ca,Vacuum,home,39.51,EUR,2023-02-19,yes,,I,2025-11-06 18:37:00,1
3272491e-1e52-4a0c-b941-4b8e03adb21a,Bluetooth Speaker,Electronics,717.05,USD,2025-03-07,N,toBeDropped,I,2025-11-06 02:16:45,1
2cc97e98-6c14-4208-a20e-f79038a13612,Puzzle,toys  ,178.92,USD,2021-07-12,N,toBeDropped,I,2025-11-06 19:33:30,1
734d3505-c587-49eb-b24b-9c996e2bc97a, Lamp  ,home,739.08,Usd,2023-04-10,Y,toBeDropped,I,2025-11-06 06:00:20,1
ad69543f-541d-4fbc-9131-e1818ebed826,Doll,toys,741.2,EUR,2020-06-05,N,,I,2025-11-06 16:58:22,1
f5992f6b-25fa-418c-91f4-1f91249e23ee,Sartén,Hogar,558.01,eur,2024-01-03,yes,toBeDropped,I,2025-11-06 07:13:58,1
b3f18d60-162a-4d56-8bdd-a9eec567323c,Cacerola,Hogar,658.38,EUR,2021-11-02,N,,I,2025-11-06 00:46:59,1
efd97230-2f40-4197-ac3d-a942381c05d2,Headphones,Electrónica,295.21,EUR,2022-02-09,N,,I,2025-11-06 07:24:08,1
ba38f4e3-626f-4485-b2dc-534285a3ce69,Running Shoes,Sports,301.5,Usd,2021-10-31,N,,I,2025-11-06 13:26:39,1
d90ddac3-86b3-4277-8b32-2e0e79e63ef1,Printer,Electronics,560.65,EUR,2022-04-28,NO,toBeDropped,I,2025-11-06 18:11:04,1
744e55f1-8b67-4165-ba3e-9f36f1845eac,Yoga Mat,sports,663.53,EUR,2021-09-17,N,,I,2025-11-06 10:06:33,1
3d9f1353-3d0d-46c5-9282-9e9972b019d1,Tennis Racket, sports ,173.68,EUR,2025-07-13,NO,toBeDropped,I,2025-11-05 10:49:18,1
679be977-a71b-450b-8672-c6162fe81c94,Smartwatch, Electronics ,186.1,EUR,2020-10-30,N,,I,2025-11-06 12:53:34,1
ce238937-0cf2-4779-b8f7-bd94a1530946,Doll,  toys  ,701.01,EUR,2024-12-16,N,,I,2025-11-06 12:54:57,1
9422437d-ffcb-4d32-aa93-1606e204f578,Board Game, toys,211.13,Usd,2022-08-01,N,,I,2025-11-06 02:56:52,1
8ca64ab1-f9bf-4b46-b97e-4873da1dc9e0,Coche Teledirigido,Electrónica,577.57,EUR,2023-12-19,N,,I,2025-11-06 05:42:30,1
03675982-a5b0-4125-8a40-ca29a51873f9,Headphones  ,electronics,690.72,EUR,2020-07-30,N,toBeDropped,I,2025-11-06 05:17:23,1
544f1edb-651f-4fb3-ac67-006f3dc3e8f8,Printer,Electronics,,EUR,2024-12-16,N,,I,2025-11-06 07:43:03,1
3571becc-260f-48d9-94bb-652be8f71e28,Webcam,Electronics,210.86,EUR,2022-11-10,N,toBeDropped,I,2025-11-06 23:14:43,1
9be9c658-7f2e-47ee-8e21-397b40ac8e6c,Smartwatch, Electronics ,,EUR,2021-11-13,Y,toBeDropped,I,2025-11-06 09:15:43,1
d7505896-dbef-4622-b32e-459e7a299d6c,Keyboard,  electronics  ,708.98,EUR,2022-08-06,N,,I,2025-11-06 02:27:01,1
efa15297-0f26-47f1-8d14-0a8820e542fe,Running Shoes, Sports,410.81,EUR,2022-08-31,Y,toBeDropped,I,2025-11-06 15:00:34,1
09094134-ce58-42fb-84b6-204eb56550f4,Coche Teledirigido,Juguetes,168.71,Usd,2023-11-01,Y,toBeDropped,I,2025-11-06 22:46:09,1
47d0b57f-8525-43bb-accc-414ff90a54ff,Doll ,toys,54.42,USD,2021-06-11,NO,toBeDropped,I,2025-11-04 10:13:46,1
bce00947-1e1c-440d-82d7-b6f1752f7c57,Cafetera,Hogar,439.34,eur,2021-11-18,N,toBeDropped,I,2025-11-06 15:32:54,1
dca925cb-fd2a-45bd-82a2-076a55b17f62,Gym Bag,Sports,126.42,EUR,2022-06-08,N,toBeDropped,I,2025-11-06 04:04:26,1
869e7cec-2c82-455a-a2f7-eef2a8d6f9ec,Plancha,Hogar,129.4,eur,2022-11-27,N,,I,2025-11-06 12:46:05,1
611e2e43-db69-4ac7-bfd8-3fa72edc5316,Cafetera,Hogar,371.19,EUR,2021-01-26,NO,,I,2025-11-06 16:16:56,1
c532b875-f640-402b-8dd0-162c8ff179a7,Sartén,Hogar,324.41,EUR,2021-12-17,yes,toBeDropped,I,2025-11-05 01:02:33,1
4162613f-f2db-4ce9-b7d1-9a203d8a38bc,Keyboard,electronics,377.46,USD,2021-02-03,N,toBeDropped,I,2025-11-06 14:28:09,1
6c6f39c9-5af3-4e74-beed-06cf6ea4ea35,Smartphone, electronics ,296.59,EUR,2021-04-20,N,toBeDropped,I,2025-11-06 13:30:52,1
27c1199c-fc3f-457e-8914-41f0cd83b084,Football,sports,550.4,EUR,2022-11-02,N,,I,2025-11-04 22:12:17,1
2bbdb70c-c7fc-48b3-b4df-8b7afbc4358a,Action Figure,toys,254.11,EUR,2025-05-14,N,toBeDropped,I,2025-11-06 00:17:20,1
a5c3a486-82f5-47dd-b1ac-54bbb75cc7c8,  Puzzle,toys,436.87,EUR,2021-06-05,N,,I,2025-11-06 19:06:35,1
0a610910-582e-4d55-974d-93b71422dc3e,Lamp,home,684.29,EUR,2023-10-31,N,,I,2025-11-06 20:56:01,1
cf9adfa6-b4a1-45fc-956b-a43603a3d4c6,Running Shoes,Sports,768.71,EUR,2024-04-20,NO,,I,2025-11-06 10:48:12,1
fe8ea442-9dd2-4e59-ad53-ac1d1041fd92,Headphones  ,electronics,,EUR,2025-05-11,N,toBeDropped,I,2025-11-06 02:16:56,1
fba39123-9797-4d19-9564-b15cfeec80d6,Peluche,Juguetes,658.96,USD,2022-10-14,N,,I,2025-11-06 13:35:48,1
3ae2b713-9fb2-4c6d-ab35-c3c27163b613,Basketball,sports,63.77,EUR,2020-11-12,N,,I,2025-11-06 13:09:05,1
18a960c2-cba5-4744-91ae-eb0897e37499,Toaster,home,383.45,EUR,2024-11-17,N,toBeDropped,I,2025-11-06 17:57:47,1
8fe2810c-02a5-4c6b-b942-19f80af9c44f,Doll, toys,194.39,USD,2020-12-30,N,toBeDropped,I,2025-11-06 16:07:40,1
95e796f7-53db-46df-b9a4-5005d182855f,Skipping Rope,Sports,664.18,EUR,2020-09-26,N,toBeDropped,I,2025-11-06 10:01:18,1
ac7ea511-e655-4e9a-827f-2d4194ef1429,Monitor,electronics,95.86,EUR,2021-03-10,NO,,I,2025-11-06 04:25:56,1
65bd065b-caab-493e-9762-327f36bbed83,Skipping Rope,Sports,655.08,USD,2021-02-15,N,toBeDropped,I,2025-11-06 13:43:05,1
3b6f20e0-daf7-44d6-bfe4-a5f120e209be,Cacerola,Hogar,264.91,USD,2022-12-08,N,,I,2025-11-06 15:56:12,1
012712a7-447f-4a93-adb7-7d00c749af20,Yoga Mat,sports,355.29,Usd,2021-08-03,N,,I,2025-11-06 17:52:54,1
78376dc5-621b-4666-a85d-a9da83c4b7f8,Doll,toys,383.72,EUR,2020-12-13,NO,toBeDropped,I,2025-11-06 02:54:25,1
1ef52ddd-6ba3-4536-b2c4-cb1082563d66,Action Figure,toys,123.91,Usd,2022-05-20,N,toBeDropped,I,2025-11-06 14:53:20,1
3272491e-1e52-4a0c-b941-4b8e03adb21a,Bluetooth Speaker,Electronics,717.05,USD,2025-03-07,N,toBeDropped,I,2025-11-06 15:34:44,1
